,burger,fries,salad,shake,hour,store_1.0,store_2.0,store_3.0,store_4.0,store_5.0,store_6.0,store_7.0,store_8.0,store_9.0,predict_cluster_kmeans,store
18199,3,5,2,3,18,0,0,0,0,0,0,0,0,1,0,9.0
18200,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18201,0,1,1,0,11,1,0,0,0,0,0,0,0,0,2,1.0
18202,1,1,0,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18203,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18204,1,3,2,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18205,4,4,0,3,17,0,0,0,1,0,0,0,0,0,0,4.0
18206,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
18207,2,3,1,2,11,0,0,0,0,1,0,0,0,0,2,5.0
18208,1,3,2,0,14,0,0,0,0,0,0,0,1,0,2,8.0
18209,5,5,0,5,19,0,0,0,1,0,0,0,0,0,0,4.0
18210,1,1,0,0,00,0,0,0,0,0,0,0,0,1,1,9.0
18211,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18212,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
18213,0,2,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18214,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18215,0,3,3,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18216,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18217,3,3,0,3,16,0,0,0,1,0,0,0,0,0,0,4.0
18218,1,2,1,0,13,0,1,0,0,0,0,0,0,0,2,2.0
18219,0,1,1,0,13,0,0,1,0,0,0,0,0,0,2,3.0
18220,2,3,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
18221,2,2,0,1,01,0,0,0,0,0,1,0,0,0,1,6.0
18222,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
18223,1,1,0,1,00,1,0,0,0,0,0,0,0,0,1,1.0
18224,4,4,0,4,20,0,0,1,0,0,0,0,0,0,0,3.0
18225,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
18226,4,4,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
18227,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
18228,3,4,1,2,18,0,0,0,0,0,0,0,0,1,0,9.0
18229,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
18230,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18231,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18232,3,3,0,2,00,0,1,0,0,0,0,0,0,0,1,2.0
18233,4,5,1,4,18,0,0,0,1,0,0,0,0,0,0,4.0
18234,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18235,0,1,1,0,11,1,0,0,0,0,0,0,0,0,2,1.0
18236,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18237,0,5,5,0,22,0,0,1,0,0,0,0,0,0,0,3.0
18238,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18239,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18240,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18241,2,2,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
18242,5,5,0,5,18,0,0,0,1,0,0,0,0,0,0,4.0
18243,1,1,0,1,18,0,0,1,0,0,0,0,0,0,0,3.0
18244,0,2,2,0,11,0,0,0,0,0,0,1,0,0,2,7.0
18245,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18246,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18247,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18248,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18249,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18250,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
18251,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18252,0,3,3,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18253,1,3,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
18254,5,5,0,5,17,0,0,0,1,0,0,0,0,0,0,4.0
18255,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18256,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
18257,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
18258,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18259,0,2,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
18260,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18261,5,5,0,4,20,0,0,0,0,0,0,0,0,1,0,9.0
18262,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18263,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18264,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18265,5,5,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
18266,4,4,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
18267,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18268,2,3,1,1,13,0,0,0,0,0,0,0,1,0,2,8.0
18269,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18270,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18271,0,2,2,0,12,0,0,0,0,0,0,1,0,0,2,7.0
18272,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18273,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18274,0,1,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18275,5,5,0,2,00,0,0,0,0,0,1,0,0,0,1,6.0
18276,4,4,0,4,16,0,0,0,1,0,0,0,0,0,0,4.0
18277,0,3,3,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18278,5,5,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
18279,1,3,2,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18280,0,3,3,0,13,0,0,1,0,0,0,0,0,0,2,3.0
18281,1,1,0,1,11,0,0,0,0,0,0,0,0,1,2,9.0
18282,0,2,2,0,14,1,0,0,0,0,0,0,0,0,2,1.0
18283,0,3,3,0,13,0,0,1,0,0,0,0,0,0,2,3.0
18284,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18285,2,2,0,1,00,0,0,0,0,0,0,0,0,1,1,9.0
18286,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
18287,1,1,0,0,01,0,0,0,0,0,0,0,0,1,1,9.0
18288,0,1,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18289,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18290,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
18291,1,3,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18292,5,5,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
18293,5,5,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
18294,1,3,2,0,11,0,0,0,0,0,0,0,0,1,2,9.0
18295,2,2,0,2,18,0,0,0,1,0,0,0,0,0,0,4.0
18296,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18297,3,4,1,3,19,0,0,0,1,0,0,0,0,0,0,4.0
18298,5,5,0,5,18,0,0,0,1,0,0,0,0,0,0,4.0
18299,3,4,1,3,17,0,0,0,0,0,0,0,0,1,0,9.0
18300,3,3,0,2,19,0,0,0,0,0,0,0,1,0,0,8.0
18301,1,1,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
18302,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18303,1,1,0,1,01,0,0,0,0,0,0,0,1,0,1,8.0
18304,1,2,1,1,13,1,0,0,0,0,0,0,0,0,2,1.0
18305,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18306,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18307,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
18308,0,3,3,0,12,0,0,0,1,0,0,0,0,0,2,4.0
18309,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18310,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
18311,4,4,0,4,18,0,0,0,0,1,0,0,0,0,0,5.0
18312,0,2,2,0,15,0,0,0,0,1,0,0,0,0,2,5.0
18313,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18314,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18315,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18316,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18317,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18318,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
18319,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18320,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
18321,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18322,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
18323,1,3,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
18324,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
18325,0,3,3,0,14,0,0,0,0,0,0,0,0,1,2,9.0
18326,1,2,1,1,11,1,0,0,0,0,0,0,0,0,2,1.0
18327,3,3,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18328,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18329,5,5,0,5,18,0,0,0,1,0,0,0,0,0,0,4.0
18330,1,1,0,0,23,0,0,0,0,0,0,0,1,0,0,8.0
18331,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18332,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
18333,2,2,0,2,18,0,0,0,0,0,0,1,0,0,0,7.0
18334,3,3,0,1,01,1,0,0,0,0,0,0,0,0,1,1.0
18335,5,5,0,5,17,0,0,0,0,0,1,0,0,0,0,6.0
18336,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
18337,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18338,2,2,0,2,19,0,0,0,1,0,0,0,0,0,0,4.0
18339,2,5,3,1,22,0,0,0,0,1,0,0,0,0,0,5.0
18340,1,3,2,1,22,0,0,0,1,0,0,0,0,0,0,4.0
18341,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
18342,4,4,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
18343,2,2,0,1,12,1,0,0,0,0,0,0,0,0,2,1.0
18344,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
18345,0,2,2,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18346,1,5,4,0,13,0,0,1,0,0,0,0,0,0,2,3.0
18347,3,4,1,3,21,0,0,0,0,0,0,1,0,0,0,7.0
18348,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18349,2,2,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
18350,4,4,0,4,16,0,0,0,1,0,0,0,0,0,0,4.0
18351,0,3,3,0,11,0,0,0,0,0,1,0,0,0,2,6.0
18352,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18353,1,1,0,1,01,0,1,0,0,0,0,0,0,0,1,2.0
18354,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18355,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
18356,1,1,0,0,00,0,0,0,0,0,0,1,0,0,1,7.0
18357,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18358,5,5,0,4,17,0,0,0,0,0,0,0,0,1,0,9.0
18359,0,4,4,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18360,1,2,1,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18361,1,1,0,0,11,0,0,0,0,0,0,0,1,0,2,8.0
18362,0,1,1,0,13,0,0,0,0,0,0,1,0,0,2,7.0
18363,2,2,0,2,01,0,1,0,0,0,0,0,0,0,1,2.0
18364,3,3,0,1,17,0,0,0,1,0,0,0,0,0,0,4.0
18365,4,5,1,4,17,0,0,0,0,0,0,0,0,1,0,9.0
18366,2,2,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18367,0,2,2,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18368,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
18369,4,4,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
18370,3,4,1,3,18,0,0,0,0,0,0,0,0,1,0,9.0
18371,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18372,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18373,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18374,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
18375,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
18376,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18377,3,3,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18378,1,1,0,1,18,0,0,0,0,0,0,1,0,0,0,7.0
18379,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18380,2,3,1,2,19,0,0,0,0,0,0,0,0,1,0,9.0
18381,5,5,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18382,1,1,0,1,00,0,0,0,0,0,0,0,1,0,1,8.0
18383,0,1,1,0,18,0,0,1,0,0,0,0,0,0,0,3.0
18384,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
18385,4,4,0,3,17,0,0,0,1,0,0,0,0,0,0,4.0
18386,5,5,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
18387,0,2,2,0,12,0,0,0,0,0,0,1,0,0,2,7.0
18388,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
18389,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18390,3,3,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
18391,1,1,0,0,11,0,1,0,0,0,0,0,0,0,2,2.0
18392,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18393,4,4,0,3,19,0,0,0,0,0,0,0,0,1,0,9.0
18394,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18395,2,2,0,1,00,0,0,0,0,0,0,1,0,0,1,7.0
18396,0,1,1,0,18,0,0,0,0,0,0,0,0,1,0,9.0
18397,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18398,1,1,0,0,00,0,0,0,0,0,0,0,1,0,1,8.0
18399,2,2,0,0,23,0,0,0,0,0,0,0,0,1,0,9.0
18400,0,2,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
18401,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18402,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18403,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
18404,3,3,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18405,4,4,0,3,17,0,0,0,0,0,0,0,0,1,0,9.0
18406,0,1,1,0,11,0,0,0,0,0,0,0,1,0,2,8.0
18407,4,5,1,4,19,0,0,0,0,0,0,0,1,0,0,8.0
18408,1,1,0,1,00,0,0,0,1,0,0,0,0,0,1,4.0
18409,0,3,3,0,13,0,0,0,1,0,0,0,0,0,2,4.0
18410,0,5,5,0,13,0,0,1,0,0,0,0,0,0,2,3.0
18411,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18412,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18413,3,4,1,3,18,0,0,0,1,0,0,0,0,0,0,4.0
18414,2,2,0,2,17,0,0,0,0,0,0,1,0,0,0,7.0
18415,5,5,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
18416,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
18417,5,5,0,5,18,0,0,0,0,0,0,0,0,1,0,9.0
18418,4,4,0,4,18,1,0,0,0,0,0,0,0,0,0,1.0
18419,5,5,0,2,20,0,0,0,0,0,0,1,0,0,0,7.0
18420,1,3,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
18421,0,3,3,0,11,0,0,0,0,0,0,0,1,0,2,8.0
18422,3,3,0,3,20,0,0,0,0,0,1,0,0,0,0,6.0
18423,2,3,1,2,19,0,0,0,0,0,1,0,0,0,0,6.0
18424,4,4,0,4,19,0,0,1,0,0,0,0,0,0,0,3.0
18425,0,4,4,0,14,0,0,0,0,0,0,0,1,0,2,8.0
18426,1,1,0,1,19,0,0,0,1,0,0,0,0,0,0,4.0
18427,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18428,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
18429,0,1,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18430,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18431,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18432,4,4,0,4,19,0,0,1,0,0,0,0,0,0,0,3.0
18433,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18434,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18435,4,4,0,2,17,0,0,0,0,0,0,1,0,0,0,7.0
18436,5,5,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18437,1,1,0,0,00,0,0,0,0,1,0,0,0,0,1,5.0
18438,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
18439,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
18440,1,2,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18441,2,2,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
18442,2,2,0,2,19,0,0,0,1,0,0,0,0,0,0,4.0
18443,0,3,3,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18444,0,3,3,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18445,5,5,0,4,16,0,0,1,0,0,0,0,0,0,0,3.0
18446,1,1,0,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18447,0,2,2,0,14,1,0,0,0,0,0,0,0,0,2,1.0
18448,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18449,2,2,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
18450,2,2,0,2,17,0,0,0,0,0,0,0,0,1,0,9.0
18451,0,2,2,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18452,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18453,3,3,0,3,17,0,0,0,0,0,0,1,0,0,0,7.0
18454,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18455,1,3,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18456,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18457,3,3,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
18458,4,4,0,4,16,0,0,0,1,0,0,0,0,0,0,4.0
18459,0,1,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18460,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
18461,4,4,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18462,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18463,4,4,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18464,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18465,2,2,0,2,16,0,0,0,0,0,0,0,0,1,0,9.0
18466,0,1,1,0,14,0,0,1,0,0,0,0,0,0,2,3.0
18467,5,5,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18468,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
18469,1,2,1,1,19,1,0,0,0,0,0,0,0,0,0,1.0
18470,3,5,2,3,17,0,0,0,0,0,0,0,0,1,0,9.0
18471,0,3,3,0,13,1,0,0,0,0,0,0,0,0,2,1.0
18472,4,4,0,3,19,0,0,1,0,0,0,0,0,0,0,3.0
18473,1,2,1,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18474,1,1,0,0,23,0,0,0,0,0,0,0,0,1,0,9.0
18475,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
18476,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18477,2,3,1,1,22,0,0,1,0,0,0,0,0,0,0,3.0
18478,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18479,0,1,1,0,00,0,0,0,0,1,0,0,0,0,1,5.0
18480,3,4,1,3,17,0,0,0,0,1,0,0,0,0,0,5.0
18481,1,1,0,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18482,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
18483,2,2,0,2,00,0,0,0,0,0,0,0,1,0,1,8.0
18484,1,3,2,1,12,1,0,0,0,0,0,0,0,0,2,1.0
18485,0,3,3,0,12,0,1,0,0,0,0,0,0,0,2,2.0
18486,1,1,0,1,12,0,0,0,0,1,0,0,0,0,2,5.0
18487,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18488,2,3,1,0,12,0,0,0,1,0,0,0,0,0,2,4.0
18489,2,2,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
18490,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18491,0,2,2,0,12,0,0,0,0,0,0,0,0,1,2,9.0
18492,0,3,3,0,14,1,0,0,0,0,0,0,0,0,2,1.0
18493,0,2,2,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18494,0,3,3,0,13,0,0,0,0,1,0,0,0,0,2,5.0
18495,4,4,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
18496,2,2,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18497,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18498,0,3,3,0,12,0,0,0,0,0,1,0,0,0,2,6.0
18499,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18500,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18501,1,2,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18502,0,2,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
18503,2,2,0,2,23,0,0,0,0,0,1,0,0,0,0,6.0
18504,4,5,1,4,19,1,0,0,0,0,0,0,0,0,0,1.0
18505,1,2,1,0,12,0,0,0,0,0,1,0,0,0,2,6.0
18506,4,4,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
18507,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18508,5,5,0,5,18,0,0,0,1,0,0,0,0,0,0,4.0
18509,3,3,0,3,20,0,0,0,0,0,0,1,0,0,0,7.0
18510,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18511,0,3,3,0,12,0,0,0,0,0,0,0,0,1,2,9.0
18512,0,2,2,0,14,0,0,0,0,1,0,0,0,0,2,5.0
18513,2,2,0,0,00,0,0,0,0,0,0,1,0,0,1,7.0
18514,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
18515,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18516,0,3,3,0,12,0,0,0,0,0,0,0,0,1,2,9.0
18517,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
18518,4,4,0,3,18,1,0,0,0,0,0,0,0,0,0,1.0
18519,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
18520,1,2,1,0,14,0,0,0,0,0,0,1,0,0,2,7.0
18521,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18522,0,3,3,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18523,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18524,1,1,0,1,20,0,0,1,0,0,0,0,0,0,0,3.0
18525,4,5,1,4,20,0,0,0,0,0,0,1,0,0,0,7.0
18526,3,3,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
18527,1,2,1,1,19,0,0,0,0,0,0,1,0,0,0,7.0
18528,0,2,2,0,12,0,0,0,1,0,0,0,0,0,2,4.0
18529,3,4,1,3,18,0,0,0,0,0,0,0,1,0,0,8.0
18530,2,2,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
18531,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
18532,0,5,5,0,11,1,0,0,0,0,0,0,0,0,2,1.0
18533,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
18534,5,5,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
18535,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18536,3,4,1,3,19,0,1,0,0,0,0,0,0,0,0,2.0
18537,1,1,0,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18538,2,2,0,2,18,0,0,0,1,0,0,0,0,0,0,4.0
18539,1,3,2,0,13,0,0,0,0,0,1,0,0,0,2,6.0
18540,2,2,0,1,01,0,0,0,0,0,1,0,0,0,1,6.0
18541,4,4,0,1,01,0,0,0,0,0,0,1,0,0,1,7.0
18542,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18543,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
18544,0,3,3,0,13,0,0,0,1,0,0,0,0,0,2,4.0
18545,0,3,3,0,11,0,0,0,0,1,0,0,0,0,2,5.0
18546,1,1,0,1,19,0,0,0,0,0,0,0,0,1,0,9.0
18547,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
18548,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18549,2,2,0,2,16,0,0,0,1,0,0,0,0,0,0,4.0
18550,1,1,0,1,18,0,1,0,0,0,0,0,0,0,0,2.0
18551,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18552,1,1,0,1,18,0,0,0,0,0,0,0,0,1,0,9.0
18553,2,2,0,1,19,0,0,0,0,0,0,0,0,1,0,9.0
18554,0,3,3,0,13,1,0,0,0,0,0,0,0,0,2,1.0
18555,4,4,0,3,19,0,0,0,1,0,0,0,0,0,0,4.0
18556,3,3,0,3,16,0,0,0,0,0,0,0,0,1,0,9.0
18557,3,3,0,2,20,0,0,0,1,0,0,0,0,0,0,4.0
18558,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
18559,0,2,2,0,13,0,0,0,0,0,1,0,0,0,2,6.0
18560,5,5,0,5,17,0,0,0,0,0,1,0,0,0,0,6.0
18561,4,5,1,3,17,0,0,0,1,0,0,0,0,0,0,4.0
18562,1,3,2,1,14,0,0,1,0,0,0,0,0,0,2,3.0
18563,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
18564,1,1,0,1,20,0,0,0,1,0,0,0,0,0,0,4.0
18565,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
18566,1,1,0,0,12,0,0,0,0,1,0,0,0,0,2,5.0
18567,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
18568,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
18569,3,3,0,2,19,0,0,0,0,0,0,0,0,1,0,9.0
18570,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
18571,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
18572,3,3,0,3,20,0,0,0,0,0,0,0,0,1,0,9.0
18573,0,2,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
18574,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
